Data,Ativo,Close,Close_level_Smoothed,Close_level_filtered,Close_fittedvalues,Close_resid,Close_filled
2005-11-18,SMLL,561.66,561.6674502301652,561.6484890797178,0.0,561.66,561.66
2005-11-21,SMLL,562.02,562.2010777499108,562.0076748906571,561.6484890797178,0.37151092028216226,562.02
2005-11-22,SMLL,568.5,567.8307088319474,568.2843758412104,562.0076748906571,6.492325109342914,568.5
2005-11-23,SMLL,553.98,554.6247282594023,554.4550798362776,568.2843758412104,-14.304375841210344,553.98
2005-11-24,SMLL,559.68,559.5630945668114,559.5064688898822,554.4550798362776,5.224920163722345,559.68
2005-11-25,SMLL,561.43,561.2114348811117,561.3661152939325,559.5064688898822,1.9235311101177786,561.43
2005-11-28,SMLL,556.42,556.7087785931482,556.5842713861327,561.3661152939325,-4.9461152939325075,556.42
2005-11-29,SMLL,560.34,560.3331105194825,560.2152639781577,556.5842713861327,3.7557286138672907,560.34
2005-11-30,SMLL,563.55,563.7635543658248,563.4392460696646,560.2152639781577,3.334736021842218,563.55
2005-12-01,SMLL,573.28,573.2039790602958,572.9531668809437,563.4392460696646,9.840753930335381,573.28
2005-12-02,SMLL,580.7,580.504974809289,580.4427106043873,572.9531668809437,7.746833119056305,580.7
2005-12-05,SMLL,582.22,582.3174493728284,582.1609723034693,580.4427106043873,1.7772893956126836,582.22
2005-12-06,SMLL,587.17,586.8724052810971,587.0036391543691,582.1609723034693,5.009027696530666,587.17
2005-12-07,SMLL,582.98,583.0522640369305,583.1136339211496,587.0036391543691,-4.023639154369107,582.98
2005-12-08,SMLL,581.03,581.2658226250454,581.0992020731584,583.1136339211496,-2.0836339211496124,581.03
2005-12-09,SMLL,586.36,586.116049373065,586.1852773103234,581.0992020731584,5.260797926841633,586.36
2005-12-12,SMLL,583.83,584.1008646362628,583.9082239485944,586.1852773103234,-2.355277310323345,583.83
2005-12-13,SMLL,589.94,589.708522308169,589.739671428197,583.9082239485944,6.0317760514057,589.94
2005-12-14,SMLL,588.92,588.801789654689,588.9472230940205,589.739671428197,-0.8196714281970117,588.92
2005-12-15,SMLL,584.48,584.5683073530529,584.6283663210842,588.9472230940205,-4.467223094020483,584.48
2005-12-16,SMLL,583.03,582.8200259441567,583.0830852670244,584.6283663210842,-1.5983663210841996,583.03
2005-12-19,SMLL,574.7,575.1625230152616,574.9784207312298,583.0830852670244,-8.383085267024398,574.7
2005-12-20,SMLL,580.49,580.5216327545456,580.3069483094395,574.9784207312298,5.51157926877022,580.49
2005-12-21,SMLL,586.99,586.7709713039886,586.768041129338,580.3069483094395,6.683051690560546,586.99
2005-12-22,SMLL,586.89,586.8562669731341,586.885949477207,586.768041129338,0.1219588706619561,586.89
2005-12-23,SMLL,585.95,585.992226651744,585.9810849442106,586.885949477207,-0.9359494772069183,585.95
2005-12-26,SMLL,586.34,586.3165552371719,586.3280796402399,585.9810849442106,0.3589150557894527,586.34
2005-12-27,SMLL,586.0,585.9810866087073,586.0108962476735,586.3280796402399,-0.32807964023993463,586.0
2005-12-28,SMLL,584.81,585.1133454649819,584.8498844101853,586.0108962476735,-1.2008962476735405,584.81
2005-12-29,SMLL,593.06,592.7825425752053,592.787323972835,584.8498844101853,8.210115589814677,593.06
2005-12-30,SMLL,,592.6433588885948,592.787323972835,592.787323972835,,592.6433588885948
2006-01-02,SMLL,592.01,592.5041752019844,592.0233441498451,592.787323972835,-0.7773239728350063,592.01
2006-01-03,SMLL,606.39,606.2723798662253,605.9131058455034,592.0233441498451,14.36665585015487,606.39
2006-01-04,SMLL,616.96,616.7304449853898,616.5931085222971,605.9131058455034,11.046894154496613,616.96
2006-01-05,SMLL,620.37,620.7282289669133,620.2445611129052,616.5931085222971,3.7768914777028613,620.37
2006-01-06,SMLL,635.29,634.8075171222242,634.7903078266313,620.2445611129052,15.045438887094747,635.29
2006-01-09,SMLL,635.55,635.3084696449125,635.5247689491778,634.7903078266313,0.7596921733686486,635.55
2006-01-10,SMLL,628.41,629.0121234904694,628.6462971519749,635.5247689491778,-7.114768949177801,628.41
2006-01-11,SMLL,640.14,639.6611140981762,639.7582688056302,628.6462971519749,11.493702848025123,640.14
2006-01-12,SMLL,636.6,636.8329974255751,636.7048930652945,639.7582688056302,-3.1582688056302004,636.6
2006-01-13,SMLL,640.27,640.5620403781611,640.1515949440981,636.7048930652945,3.5651069347054545,640.27
2006-01-16,SMLL,653.11,652.5098667438093,652.6796228182926,640.1515949440981,12.958405055901949,653.11
2006-01-17,SMLL,647.26,647.5683667681317,647.4399976142428,652.6796228182926,-5.419622818292623,647.26
2006-01-18,SMLL,650.9,651.305117707683,650.7850856977336,647.4399976142428,3.460002385757207,650.9
2006-01-19,SMLL,666.95,666.4429451600389,666.4131275816785,650.7850856977336,16.164914302266425,666.95
2006-01-20,SMLL,667.31,667.3109174148809,667.280212891009,666.4131275816785,0.8968724183214363,667.31
2006-01-23,SMLL,667.94,668.2047081344632,667.9180870164755,667.280212891009,0.6597871089910541,667.94
2006-01-24,SMLL,676.67,676.5480811293714,676.3793296877085,667.9180870164755,8.751912983524448,676.67
2006-01-25,SMLL,,681.460336831628,676.3793296877085,676.3793296877085,,681.460336831628
2006-01-26,SMLL,686.65,686.3725925338846,686.4736856594587,676.3793296877085,10.270670312291486,686.65
2006-01-27,SMLL,683.37,683.4778734077798,683.4730253361554,686.4736856594587,-3.1036856594587334,683.37
2006-01-30,SMLL,683.83,683.6189953532228,683.8181440918969,683.4730253361554,0.35697466384465315,683.83
2006-01-31,SMLL,677.59,677.8218922424854,677.7968503869295,683.8181440918969,-6.228144091896866,677.59
2006-02-01,SMLL,678.85,678.5508460015462,678.8150225810635,677.7968503869295,1.053149613070559,678.85
2006-02-02,SMLL,670.58,670.8608203854787,670.853503243219,678.8150225810635,-8.235022581063504,670.58
2006-02-03,SMLL,671.34,671.0738181141797,671.3238423708635,670.853503243219,0.4864967567809799,671.34
2006-02-06,SMLL,663.84,663.7957583329135,664.0885548934472,671.3238423708635,-7.483842370863499,663.84
2006-02-07,SMLL,654.74,655.2726218197673,655.0504861046342,664.0885548934472,-9.348554893447158,654.74
