Data,Ativo,Close,Close_level_Smoothed,Close_level_filtered,Close_fittedvalues,Close_resid,Close_filled
2005-12-16,NASDAQ,2252.48,2250.8039815169777,2253.1894265812075,2260.811599456643,-8.331599456642834,2252.48
2005-12-19,NASDAQ,2222.74,2225.1744447247856,2225.3327353699183,2253.1894265812075,-30.449426581207717,2222.74
2005-12-20,NASDAQ,2222.42,2223.4737491296023,2222.668016231001,2225.3327353699183,-2.9127353699182095,2222.42
2005-12-21,NASDAQ,2231.66,2232.130649797344,2230.894342416878,2222.668016231001,8.991983768999035,2231.66
2005-12-22,NASDAQ,2246.49,2245.4136995599447,2245.162046814246,2230.894342416878,15.59565758312192,2246.49
2005-12-23,NASDAQ,2249.42,2248.117489893022,2249.057439943287,2245.162046814246,4.257953185754104,2249.42
2005-12-26,NASDAQ,,2238.0185424230804,2249.057439943287,2249.057439943287,,2238.0185424230804
2005-12-27,NASDAQ,2226.89,2227.9195949531386,2227.9175351385566,2249.057439943287,-22.167439943287263,2226.89
2005-12-28,NASDAQ,2228.94,2227.940825559149,2228.8532248881706,2227.9175351385566,1.0224648614434955,2228.94
2005-12-29,NASDAQ,2218.16,2218.140889851622,2219.0704946684864,2228.8532248881706,-10.69322488817079,2218.16
2005-12-30,NASDAQ,2205.32,2208.1531151263794,2206.490839379041,2219.0704946684864,-13.750494668486226,2205.32
2006-01-02,NASDAQ,,2226.0128249883833,2206.490839379041,2206.490839379041,,2226.0128249883833
2006-01-03,NASDAQ,2243.74,2243.8725348503867,2242.0133765607775,2206.490839379041,37.24916062095872,2243.74
2006-01-04,NASDAQ,2263.46,2263.034966994679,2261.6398561324986,2242.0133765607775,21.44662343922255,2263.46
2006-01-05,NASDAQ,2276.87,2278.019630309691,2275.573200864411,2261.6398561324986,15.230143867501283,2276.87
2006-01-06,NASDAQ,2305.62,2304.304332946109,2303.0615483595143,2275.573200864411,30.046799135589026,2305.62
2006-01-09,NASDAQ,2318.69,2317.656974451637,2317.3592544377993,2303.0615483595143,15.628451640485764,2318.69
2006-01-10,NASDAQ,2320.32,2320.8557175968685,2320.0678957536393,2317.3592544377993,2.9607455622008274,2320.32
2006-01-11,NASDAQ,2331.36,2329.3201795203468,2330.398489673943,2320.0678957536393,11.29210424636085,2331.36
2006-01-12,NASDAQ,2316.69,2317.7346728283605,2317.857262902341,2330.398489673943,-13.70848967394295,2316.69
2006-01-13,NASDAQ,2317.04,2316.417548884257,2317.109589042269,2317.857262902341,-0.8172629023410991,2317.04
2006-01-16,NASDAQ,,2308.9821780356865,2317.109589042269,2317.109589042269,,2308.9821780356865
2006-01-17,NASDAQ,2302.69,2301.546807187116,2303.35839628132,2317.109589042269,-14.419589042268854,2302.69
2006-01-18,NASDAQ,2279.64,2282.8746729819754,2281.6529459381272,2303.35839628132,-23.71839628132011,2279.64
2006-01-19,NASDAQ,2301.81,2295.997048350991,2300.0936898645955,2281.6529459381272,20.157054061872714,2301.81
2006-01-20,NASDAQ,2247.7,2251.982288717993,2252.161264615251,2300.0936898645955,-52.39368986459567,2247.7
2006-01-23,NASDAQ,2248.47,2250.059348073254,2248.784307144345,2252.161264615251,-3.6912646152513844,2248.47
2006-01-24,NASDAQ,2265.25,2263.758556193884,2263.847964262387,2248.784307144345,16.465692855655107,2265.25
2006-01-25,NASDAQ,2260.65,2262.7979440986524,2260.922303159231,2263.847964262387,-3.197964262386904,2260.65
2006-01-26,NASDAQ,2283.0,2282.950078049121,2281.1201082610623,2260.922303159231,22.077696840769022,2283.0
2006-01-27,NASDAQ,2304.23,2302.611515118014,2302.2622179944265,2281.1201082610623,23.109891738937677,2304.23
2006-01-30,NASDAQ,2306.78,2306.364409542046,2306.3953158034624,2302.2622179944265,4.517782005573736,2306.78
2006-01-31,NASDAQ,2305.82,2306.0323485879057,2305.8689875114246,2306.3953158034624,-0.5753158034622174,2305.82
2006-02-01,NASDAQ,2310.56,2307.7875215671024,2310.1605654173018,2305.8689875114246,4.691012488575325,2310.56
2006-02-02,NASDAQ,2281.57,2282.2912250561553,2284.0044553749053,2310.1605654173018,-28.590565417301605,2281.57
2006-02-03,NASDAQ,2262.58,2263.8840522621413,2264.4042689425896,2284.0044553749053,-21.424455374905392,2262.58
2006-02-06,NASDAQ,2258.8,2258.2947755475407,2259.277197370901,2264.4042689425896,-5.604268942589442,2258.8
2006-02-07,NASDAQ,2244.96,2247.7395057386343,2246.1790936969746,2259.277197370901,-14.317197370900885,2244.96
2006-02-08,NASDAQ,2266.98,2264.5047787823937,2265.2088255788863,2246.1790936969746,20.800906303025386,2266.98
2006-02-09,NASDAQ,2255.87,2256.940407024385,2256.6651907838823,2265.2088255788863,-9.338825578886372,2255.87
2006-02-10,NASDAQ,2261.88,2259.8973666574307,2261.4359646988446,2256.6651907838823,5.214809216117828,2261.88
2006-02-13,NASDAQ,2239.81,2243.3664661130756,2241.651427241126,2261.4359646988446,-21.625964698844655,2239.81
2006-02-14,NASDAQ,2262.17,2261.7930702415033,2260.422865971374,2241.651427241126,20.518572758874143,2262.17
2006-02-15,NASDAQ,2276.43,2276.514725869079,2275.0670100449556,2260.422865971374,16.007134028625842,2276.43
2006-02-16,NASDAQ,2294.63,2292.0691758689554,2292.96423280197,2275.0670100449556,19.562989955044486,2294.63
2006-02-17,NASDAQ,2282.36,2282.4525659793385,2283.2629388249134,2292.96423280197,-10.604232801969829,2282.36
2006-02-20,NASDAQ,,2273.7458131085655,2283.2629388249134,2283.2629388249134,,2273.7458131085655
2006-02-21,NASDAQ,2262.49,2265.0390602377925,2263.45289533786,2283.2629388249134,-20.77293882491358,2262.49
2006-02-22,NASDAQ,2283.17,2281.3877366444785,2281.4966378860304,2263.45289533786,19.717104662140173,2283.17
2006-02-23,NASDAQ,2279.32,2280.218045773683,2279.505333911068,2281.4966378860304,-2.176637886030221,2279.32
2006-02-24,NASDAQ,2287.04,2287.875499133074,2286.3984315344624,2279.505333911068,7.534666088931772,2287.04
2006-02-27,NASDAQ,2307.18,2303.7453082186066,2305.4104721768185,2286.3984315344624,20.781568465537475,2307.18
2006-02-28,NASDAQ,2281.39,2285.854566751952,2283.4353169339106,2305.4104721768185,-24.020472176818657,2281.39
2006-03-01,NASDAQ,2314.64,2311.847306283335,2311.9829553664413,2283.4353169339106,31.204683066089274,2314.64
2006-03-02,NASDAQ,2311.11,2310.389874620609,2311.1843311946745,2311.9829553664413,-0.8729553664411469,2311.11
2006-03-03,NASDAQ,2302.6,2301.8541282728374,2303.3309464122804,2311.1843311946745,-8.584331194674633,2302.6
2006-03-06,NASDAQ,2286.03,2285.9869991539163,2287.50315666443,2303.3309464122804,-17.300946412280155,2286.03
2006-03-07,NASDAQ,2268.38,2269.697202637045,2270.0083158743937,2287.50315666443,-19.1231566644301,2268.38
2006-03-08,NASDAQ,2267.46,2266.354560929327,2267.6769863095333,2270.0083158743937,-2.5483158743936656,2267.46
2006-03-09,NASDAQ,2249.72,2252.146248004763,2251.24901774415,2267.6769863095333,-17.956986309533477,2249.72
2006-03-10,NASDAQ,2262.04,2261.786208413106,2261.1211596633425,2251.24901774415,10.79098225584994,2262.04
2006-03-13,NASDAQ,2267.03,2268.9315800069717,2266.526868708014,2261.1211596633425,5.908840336657704,2267.03
2006-03-14,NASDAQ,2295.9,2294.7681157693855,2293.3989099967816,2266.526868708014,29.373131291986283,2295.9
2006-03-15,NASDAQ,2311.84,2309.4790434076867,2310.2697613558116,2293.3989099967816,18.441090003218505,2311.84
2006-03-16,NASDAQ,2299.56,2300.983465350742,2300.471924465853,2310.2697613558116,-10.709761355811679,2299.56
2006-03-17,NASDAQ,2306.48,2306.479528172129,2305.968418939484,2300.471924465853,6.008075534146883,2306.48
2006-03-20,NASDAQ,2314.11,2311.9709532648017,2313.416753277394,2305.968418939484,8.141581060516273,2314.11
2006-03-21,NASDAQ,2294.23,2296.437086997019,2295.86373105643,2313.416753277394,-19.18675327739402,2294.23
2006-03-22,NASDAQ,2303.35,2302.59729894015,2302.712552387417,2295.86373105643,7.486268943569939,2303.35
2006-03-23,NASDAQ,2300.15,2301.359000682334,2300.3681985330463,2302.712552387417,-2.562552387416872,2300.15
2006-03-24,NASDAQ,2312.82,2312.004309819712,2311.759742724006,2300.3681985330463,12.451801466953839,2312.82
2006-03-27,NASDAQ,2315.58,2314.6319709935315,2315.2547092712816,2311.759742724006,3.820257275993754,2315.58
2006-03-28,NASDAQ,2304.46,2307.9411886985076,2305.3791576879453,2315.2547092712816,-10.79470927128159,2304.46
2006-03-29,NASDAQ,2337.78,2335.4679882180576,2335.0211037149234,2305.3791576879453,32.40084231205492,2337.78
2006-03-30,NASDAQ,2340.82,2340.269374335345,2340.3262303237566,2335.0211037149234,5.7988962850768075,2340.82
2006-03-31,NASDAQ,2339.79,2339.6585060874454,2339.835659425576,2340.3262303237566,-0.5362303237566266,2339.79
2006-04-03,NASDAQ,2336.74,2337.755147227679,2337.00359201427,2339.835659425576,-3.0956594255762866,2336.74
2006-04-04,NASDAQ,2345.36,2345.829955691,2344.6484609996746,2337.00359201427,8.35640798573013,2345.36
2006-04-05,NASDAQ,2359.75,2358.524090682901,2358.4641204711384,2344.6484609996746,15.101539000325374,2359.75
2006-04-06,NASDAQ,2361.17,2359.1684185577483,2360.939597317621,2358.4641204711384,2.705879528861715,2361.17
2006-04-07,NASDAQ,2339.02,2340.1386400596357,2340.88642973746,2360.939597317621,-21.919597317621083,2339.02
2006-04-10,NASDAQ,2333.27,2332.104289007918,2333.918530661822,2340.88642973746,-7.616429737459839,2333.27
2006-04-11,NASDAQ,2310.35,2312.6118370894433,2312.3568346082293,2333.918530661822,-23.568530661822024,2310.35
2006-04-12,NASDAQ,2314.68,2315.351617423258,2314.482185007808,2312.3568346082293,2.3231653917705444,2314.68
2006-04-13,NASDAQ,2326.11,2324.692914112188,2325.119904271113,2314.482185007808,11.62781499219227,2326.11
2006-04-14,NASDAQ,,2320.105275456342,2325.119904271113,2325.119904271113,,2320.105275456342
2006-04-17,NASDAQ,2311.16,2315.5176368004963,2311.8070883514806,2325.119904271113,-13.959904271112919,2311.16
2006-04-18,NASDAQ,2356.14,2353.762434606108,2352.377530001195,2311.8070883514806,44.33291164851926,2356.14
2006-04-19,NASDAQ,2370.88,2368.637474139246,2369.3045725247603,2352.377530001195,18.50246999880528,2370.88
2006-04-20,NASDAQ,2362.55,2361.470096912687,2363.1251443632573,2369.3045725247603,-6.7545725247600785,2362.55
2006-04-21,NASDAQ,2342.86,2343.688048824481,2344.5855548757563,2363.1251443632573,-20.26514436325715,2342.86
2006-04-24,NASDAQ,2333.38,2334.0451252859684,2334.334140741803,2344.5855548757563,-11.205554875756206,2333.38
2006-04-25,NASDAQ,2330.3,2330.9399050610737,2330.6435026719014,2334.334140741803,-4.03414074180273,2330.3
2006-04-26,NASDAQ,2333.63,2334.1244914732706,2333.3757030189363,2330.6435026719014,2.9864973280987215,2333.63
2006-04-27,NASDAQ,2344.95,2342.169573511714,2343.964461271226,2333.3757030189363,11.574296981063526,2344.95
2006-04-28,NASDAQ,2322.57,2322.885062390469,2324.3917149774666,2343.964461271226,-21.394461271225737,2322.57
2006-05-01,NASDAQ,2304.79,2306.6973880270766,2306.4590645913345,2324.3917149774666,-19.6017149774666,2304.79
2006-05-02,NASDAQ,2309.84,2309.2579664937043,2309.552117047785,2306.4590645913345,3.380935408665664,2309.84
2006-05-03,NASDAQ,2303.97,2306.0975740951126,2304.445311161286,2309.552117047785,-5.582117047785232,2303.97
2006-05-04,NASDAQ,2323.9,2323.849705254145,2322.2434545235733,2304.445311161286,19.45468883871399,2323.9
2006-05-05,NASDAQ,2342.57,2341.1074752250406,2340.8392168844484,2322.2434545235733,20.326545476426872,2342.57
2006-05-08,NASDAQ,2344.99,2343.989678262588,2344.6365653575494,2340.8392168844484,4.150783115551349,2344.99
2006-05-09,NASDAQ,2338.25,2337.0394378863475,2338.793809055013,2344.6365653575494,-6.386565357549443,2338.25
2006-05-10,NASDAQ,2320.74,2318.1902423677757,2322.2772620950295,2338.793809055013,-18.053809055013062,2320.74
2006-05-11,NASDAQ,2272.7,2274.2787626859345,2276.92144964322,2322.2772620950295,-49.57726209502971,2272.7
2006-05-12,NASDAQ,2243.78,2245.8853850233627,2246.6019581893006,2276.92144964322,-33.14144964321986,2243.78
2006-05-15,NASDAQ,2238.52,2238.1864282978036,2239.2081699003334,2246.6019581893006,-8.081958189300622,2238.52
2006-05-16,NASDAQ,2229.13,2227.2087015889265,2229.98814514421,2239.2081699003334,-10.07816990033325,2229.13
2006-05-17,NASDAQ,2195.8,2197.345992977374,2198.711083166407,2229.98814514421,-34.18814514421001,2195.8
2006-05-18,NASDAQ,2180.32,2182.6792837124567,2181.8859806167284,2198.711083166407,-18.391083166407043,2180.32
2006-05-19,NASDAQ,2193.88,2191.202636936649,2192.8587223677414,2181.8859806167284,11.994019383271734,2193.88
2006-05-22,NASDAQ,2172.86,2173.4094363621884,2174.5628693363974,2192.8587223677414,-19.998722367741266,2172.86
2006-05-23,NASDAQ,2158.76,2161.016800164813,2160.1055970399116,2174.5628693363974,-15.80286933639718,2158.76
2006-05-24,NASDAQ,2169.17,2170.806886872327,2168.3981760019637,2160.1055970399116,9.0644029600885,2169.17
2006-05-25,NASDAQ,2198.24,2196.6863945581017,2195.699001325485,2168.3981760019637,29.841823998036034,2198.24
2006-05-26,NASDAQ,2210.37,2207.2950778445843,2209.120780508986,2195.699001325485,14.670998674514976,2210.37
2006-05-29,NASDAQ,,2187.6794873157824,2209.120780508986,2209.120780508986,,2187.6794873157824
2006-05-30,NASDAQ,2164.74,2168.0638967869804,2166.797197924804,2209.120780508986,-44.38078050898639,2164.74
2006-05-31,NASDAQ,2178.88,2181.119821680616,2177.8545500888854,2166.797197924804,12.082802075196014,2178.88
2006-06-01,NASDAQ,2219.86,2216.1915831875835,2216.28336726372,2177.8545500888854,42.00544991111474,2219.86
2006-06-02,NASDAQ,2219.41,2215.2054451435665,2219.1437706882775,2216.28336726372,3.126632736280044,2219.41
2006-06-05,NASDAQ,2169.62,2172.8915560771634,2173.8368949031487,2219.1437706882775,-49.52377068827764,2169.62
2006-06-06,NASDAQ,2162.78,2162.734710890428,2163.72148250773,2173.8368949031487,-11.056894903148532,2162.78
2006-06-07,NASDAQ,2151.8,2152.1327063209887,2152.8151011966424,2163.72148250773,-11.921482507729706,2151.8
2006-06-08,NASDAQ,2145.32,2144.800965659834,2145.9581996692723,2152.8151011966424,-7.495101196642281,2145.32
2006-06-09,NASDAQ,2135.06,2132.367490637993,2135.9879697821434,2145.9581996692723,-10.898199669272344,2135.06
2006-06-12,NASDAQ,2091.32,2093.468584592413,2095.1234287722214,2135.9879697821434,-44.667969782143246,2091.32
2006-06-13,NASDAQ,2072.47,2075.6887201856653,2074.398914683205,2095.1234287722214,-22.65342877222156,2072.47
2006-06-14,NASDAQ,2086.0,2089.546560835942,2085.0121802737376,2074.398914683205,11.601085316794979,2086.0
2006-06-15,NASDAQ,2144.15,2138.2645444070054,2139.1144793311555,2085.0121802737376,59.13781972626248,2144.15
2006-06-16,NASDAQ,2129.95,2129.1327313394468,2130.7303453915756,2139.1144793311555,-9.16447933115569,2129.95
2006-06-19,NASDAQ,2110.42,2111.967754982306,2112.1494036960453,2130.7303453915756,-20.310345391575538,2110.42
2006-06-20,NASDAQ,2107.06,2110.016097213342,2107.4933571582815,2112.1494036960453,-5.089403696045338,2107.06
2006-06-21,NASDAQ,2141.2,2137.120749518215,2138.3299162280164,2107.4933571582815,33.70664284171835,2141.2
2006-06-22,NASDAQ,2122.98,2124.129302705435,2124.2870285781414,2138.3299162280164,-15.349916228016355,2122.98
2006-06-23,NASDAQ,2121.47,2122.434675099779,2121.709866902358,2124.2870285781414,-2.817028578141617,2121.47
2006-06-26,NASDAQ,2133.67,2130.22211009111,2132.6516077479,2121.709866902358,11.960133097642029,2133.67
2006-06-27,NASDAQ,2100.25,2104.11926642686,2103.008961461102,2132.6516077479,-32.401607747900016,2100.25
2006-06-28,NASDAQ,2111.84,2116.0485296059514,2111.0880467271904,2103.008961461102,8.831038538898156,2111.84
2006-06-29,NASDAQ,2174.38,2169.3446127372094,2168.99075940317,2111.0880467271904,63.29195327280968,2174.38
2006-06-30,NASDAQ,2172.09,2173.1464596880346,2171.8261030529147,2168.99075940317,3.0992405968299863,2172.09
2006-07-03,NASDAQ,2190.43,2187.332545742189,2188.845898522608,2171.8261030529147,18.603896947085104,2190.43
2006-07-04,NASDAQ,,2171.07288361585,2188.845898522608,2188.845898522608,,2171.07288361585
2006-07-05,NASDAQ,2153.34,2154.8132214895113,2154.9858173993634,2188.845898522608,-35.50589852260782,2153.34
2006-07-06,NASDAQ,2155.09,2153.034267309267,2155.0811581735848,2154.9858173993634,0.10418260063670459,2155.09
2006-07-07,NASDAQ,2130.06,2131.048938920057,2132.190473393635,2155.0811581735848,-25.02115817358481,2130.06
2006-07-10,NASDAQ,2116.93,2118.7841690346636,2118.229412393724,2132.190473393635,-15.260473393635039,2116.93
2006-07-11,NASDAQ,2128.86,2124.74454755012,2127.9548170934613,2118.229412393724,10.630587606276094,2128.86
2006-07-12,NASDAQ,2090.24,2090.2529876319804,2093.451375425627,2127.9548170934613,-37.714817093461534,2090.24
2006-07-13,NASDAQ,2054.11,2055.8890867976675,2057.4598750886234,2093.451375425627,-39.341375425626666,2054.11
2006-07-14,NASDAQ,2037.35,2039.0123299611796,2039.0623338690093,2057.4598750886234,-20.10987508862354,2037.35
2006-07-17,NASDAQ,2037.72,2038.4750813719381,2037.8342982607944,2039.0623338690093,-1.3423338690092805,2037.72
2006-07-18,NASDAQ,2043.22,2045.3597397399446,2042.7614133874138,2037.8342982607944,5.385701739205615,2043.22
2006-07-19,NASDAQ,2079.39,2073.2765012067675,2076.271115911746,2042.7614133874138,36.628586612586105,2079.39
2006-07-20,NASDAQ,2039.42,2041.1019653473668,2042.5578322146898,2076.271115911746,-36.85111591174609,2039.42
2006-07-21,NASDAQ,2020.39,2025.459939462927,2022.2775666674431,2042.5578322146898,-22.167832214689724,2020.39
2006-07-24,NASDAQ,2061.84,2059.651773042068,2058.4713020723793,2022.2775666674431,39.56243333255702,2061.84
2006-07-25,NASDAQ,2073.9,2072.3349090335146,2072.586263246303,2058.4713020723793,15.42869792762076,2073.9
2006-07-26,NASDAQ,2070.46,2069.6343261774546,2070.6410489898635,2072.586263246303,-2.126263246303097,2070.46
2006-07-27,NASDAQ,2054.47,2058.8179633330215,2055.846947134715,2070.6410489898635,-16.17104898986372,2054.47
2006-07-28,NASDAQ,2094.14,2090.7389537203185,2090.879388430807,2055.846947134715,38.29305286528506,2094.14
2006-07-31,NASDAQ,2091.47,2089.2301046450116,2091.419710070853,2090.879388430807,0.590611569192788,2091.47
2006-08-01,NASDAQ,2061.99,2065.7046947902636,2064.4959076243567,2091.419710070853,-29.42971007085316,2061.99
2006-08-02,NASDAQ,2078.81,2078.692063733319,2077.5911706899756,2064.4959076243567,14.314092375643213,2078.81
2006-08-03,NASDAQ,2092.34,2090.5202039750434,2091.0841533154985,2077.5911706899756,14.748829310024576,2092.34
2006-08-04,NASDAQ,2085.05,2084.4610577859885,2085.563801555076,2091.0841533154985,-6.034153315498315,2085.05
2006-08-07,NASDAQ,2072.5,2072.61303310246,2073.6123684141344,2085.563801555076,-13.063801555076225,2072.5
2006-08-08,NASDAQ,2060.85,2061.8760425415135,2061.93670171187,2073.6123684141344,-12.762368414134471,2060.85
2006-08-09,NASDAQ,2060.28,2061.2243124045503,2060.4210663387803,2061.93670171187,-1.656701711869573,2060.28
2006-08-10,NASDAQ,2071.74,2069.854494211939,2070.7762051786117,2060.4210663387803,11.31893366121949,2071.74
2006-08-11,NASDAQ,2057.71,2059.951509864762,2058.8225730800496,2070.7762051786117,-13.066205178611654,2057.71
2006-08-14,NASDAQ,2069.04,2072.0809557672155,2068.1699972728793,2058.8225730800496,10.217426919950412,2069.04
2006-08-15,NASDAQ,2115.01,2114.1008103119248,2111.021624998133,2068.1699972728793,46.84000272712092,2115.01
2006-08-16,NASDAQ,2149.54,2147.1839839608156,2146.260202497319,2111.021624998133,38.51837500186684,2149.54
2006-08-17,NASDAQ,2157.61,2157.1092139992943,2156.6435771562683,2146.260202497319,11.349797502681213,2157.61
2006-08-18,NASDAQ,2163.95,2162.112077732814,2163.3278660861147,2156.6435771562683,7.306422843731525,2163.95
2006-08-21,NASDAQ,2147.75,2149.049487107822,2149.076438259243,2163.3278660861147,-15.577866086114682,2147.75
2006-08-22,NASDAQ,2150.02,2148.759920377786,2149.939656749777,2149.076438259243,0.9435617407571044,2150.02
2006-08-23,NASDAQ,2134.66,2136.084677001016,2135.9610460604144,2149.939656749777,-15.279656749777132,2134.66
2006-08-24,NASDAQ,2137.11,2137.4129841535587,2137.0121678286905,2135.9610460604144,1.148953939585681,2137.11
2006-08-25,NASDAQ,2140.29,2141.719407679786,2140.0108961756787,2137.0121678286905,3.2778321713094556,2140.29
2006-08-28,NASDAQ,2160.7,2160.075880906114,2158.938345437666,2140.0108961756787,20.689103824321137,2160.7
2006-08-29,NASDAQ,2172.3,2172.2977122021653,2171.1622697280686,2158.938345437666,13.361654562334024,2172.3
2006-08-30,NASDAQ,2185.73,2184.497056090502,2184.489573700518,2171.1622697280686,14.567730271931396,2185.73
2006-08-31,NASDAQ,2183.75,2184.5774478766143,2183.8129738917046,2184.489573700518,-0.7395737005181218,2183.75
2006-09-01,NASDAQ,2193.16,2192.791057326993,2192.3641109500077,2183.8129738917046,9.347026108295267,2193.16
2006-09-04,NASDAQ,,2197.3782255839023,2192.3641109500077,2192.3641109500077,,2197.3782255839023
2006-09-05,NASDAQ,2205.7,2201.9653938408114,2205.0818368454898,2192.3641109500077,13.335889049992147,2205.7
2006-09-06,NASDAQ,2167.84,2169.844068860335,2171.0006607511473,2205.0818368454898,-37.241836845489615,2167.84
2006-09-07,NASDAQ,2155.29,2157.4212997840386,2156.6277136459685,2171.0006607511473,-15.710660751147316,2155.29
2006-09-08,NASDAQ,2165.79,2165.947675108618,2165.0098414730537,2156.6277136459685,9.162286354031494,2165.79
2006-09-11,NASDAQ,2173.25,2176.0238833772055,2172.548359514825,2165.0098414730537,8.240158526946288,2173.25
2006-09-12,NASDAQ,2215.82,2213.36537072828,2212.135467140241,2172.548359514825,43.27164048517534,2215.82
2006-09-13,NASDAQ,2227.67,2226.5796172993523,2226.3472515175868,2212.135467140241,15.53453285975911,2227.67
2006-09-14,NASDAQ,2228.73,2229.0761859448908,2228.527111572808,2226.3472515175868,2.3827484824132625,2228.73
2006-09-15,NASDAQ,2235.59,2234.9755135093687,2234.9886027753223,2228.527111572808,7.06288842719232,2235.59
2006-09-18,NASDAQ,2235.75,2234.834880707396,2235.685167859082,2234.9886027753223,0.7613972246776939,2235.75
2006-09-19,NASDAQ,2222.37,2225.6992832606766,2223.5037719799934,2235.685167859082,-13.315167859082067,2222.37
2006-09-20,NASDAQ,2252.89,2249.2881463997733,2250.387794824715,2223.5037719799934,29.386228020006456,2252.89
2006-09-21,NASDAQ,2237.75,2237.4733785025205,2238.8260944069807,2250.387794824715,-12.637794824715002,2237.75
2006-09-22,NASDAQ,2218.93,2222.939620185207,2220.6241306777856,2238.8260944069807,-19.896094406980865,2218.93
2006-09-25,NASDAQ,2249.07,2247.8175452367072,2246.647865339333,2220.6241306777856,28.44586932221455,2249.07
2006-09-26,NASDAQ,2261.34,2260.384740522136,2260.0889808028824,2246.647865339333,14.692134660667307,2261.34
2006-09-27,NASDAQ,2263.39,2263.5624220038508,2263.108921825791,2260.0889808028824,3.301019197117512,2263.39
2006-09-28,NASDAQ,2270.02,2268.434887806203,2269.4315292523243,2263.108921825791,6.9110781742087966,2270.02
2006-09-29,NASDAQ,2258.43,2257.726840492507,2259.3667681831253,2269.4315292523243,-11.001529252324417,2258.43
2006-10-02,NASDAQ,2237.6,2240.1072408154914,2239.4534165038112,2259.3667681831253,-21.76676818312535,2237.6
2006-10-03,NASDAQ,2243.65,2247.1320155642857,2243.2926655052315,2239.4534165038112,4.19658349618885,2243.65
2006-10-04,NASDAQ,2290.95,2288.3824996237036,2286.892030092058,2243.2926655052315,47.65733449476829,2290.95
2006-10-05,NASDAQ,2306.34,2304.396301103251,2304.6840266331797,2286.892030092058,19.447969907942024,2306.34
2006-10-06,NASDAQ,2299.99,2301.304940012632,2300.389691233814,2304.6840266331797,-4.694026633179874,2299.99
2006-10-09,NASDAQ,2311.77,2311.1384937600933,2310.800979155552,2300.389691233814,11.380308766185863,2311.77
2006-10-10,NASDAQ,2315.43,2314.7647952434963,2315.035843937997,2310.800979155552,4.62902084444795,2315.43
2006-10-11,NASDAQ,2308.27,2311.8526122750627,2308.8461042113095,2315.035843937997,-6.765843937997033,2308.27
2006-10-12,NASDAQ,2346.18,2344.154931951777,2343.001059606819,2308.8461042113095,37.33389578869037,2346.18
2006-10-13,NASDAQ,2357.29,2356.552288806497,2356.073312353773,2343.001059606819,14.288940393180837,2357.29
2006-10-16,NASDAQ,2363.84,2361.698475068241,2363.178675041588,2356.073312353773,7.766687646227183,2363.84
2006-10-17,NASDAQ,2344.95,2345.795011079244,2346.5021517425303,2363.178675041588,-18.228675041588303,2344.95
2006-10-18,NASDAQ,2337.15,2338.1973984078336,2337.9463254921416,2346.5021517425303,-9.352151742530168,2337.15
