Data,Ativo,Close,Close_level_Smoothed,Close_level_filtered,Close_fittedvalues,Close_resid,Close_filled
2005-11-18,DOLOF,2.2187,2.2187,2.2187,0.0,2.2187,2.2187
2005-11-21,DOLOF,2.2181,2.218100000825848,2.2181000000147475,2.2187,-0.0005999999999999339,2.2181
2005-11-22,DOLOF,2.2511,2.2510999996780177,2.2511,2.2181000000147475,0.032999999985252604,2.2511
2005-11-23,DOLOF,2.238,2.2380000002974034,2.2380000003219824,2.2511,-0.013100000000000112,2.238
2005-11-24,DOLOF,2.237,2.236999999923806,2.237000000024579,2.2380000003219824,-0.0010000003219823306,2.237
2005-11-25,DOLOF,2.2329,2.232899999523171,2.232900000100773,2.237000000024579,-0.00410000002457922,2.2329
2005-11-28,DOLOF,2.2094,2.2094000002974035,2.209400000577602,2.232900000100773,-0.023500000100773022,2.2094
2005-11-29,DOLOF,2.198,2.1980000005014078,2.1980000002801985,2.209400000577602,-0.011400000577602043,2.198
2005-11-30,DOLOF,2.207,2.2070000000417838,2.2069999997787906,2.1980000002801985,0.008999999719801366,2.207
2005-12-01,DOLOF,2.2177,2.2176999994518924,2.2176999997370066,2.2069999997787906,0.010700000221209205,2.2177
2005-12-02,DOLOF,2.2061,2.2061000000565314,2.2061000002851143,2.2176999997370066,-0.011599999737006428,2.2061
2005-12-05,DOLOF,2.1968,2.196799999832864,2.196800000228583,2.2061000002851143,-0.00930000028511424,2.1968
2005-12-06,DOLOF,2.1807,2.1807000003785135,2.180700000395719,2.196800000228583,-0.016100000228583156,2.1807
2005-12-07,DOLOF,2.18,2.1800000008209324,2.1800000000172055,2.180700000395719,-0.000700000395718714,2.18
2005-12-08,DOLOF,2.2127,2.212699999980337,2.212699999196273,2.1800000000172055,0.03269999998279438,2.2127
2005-12-09,DOLOF,2.2446,2.2445999996780177,2.2445999992159362,2.212699999196273,0.031900000803727124,2.2446
2005-12-12,DOLOF,2.2634,2.2633999993683247,2.2633999995379184,2.2445999992159362,0.01880000078406363,2.2634
2005-12-13,DOLOF,2.2565,2.25650000069558,2.2565000001695936,2.2633999995379184,-0.006899999537918422,2.2565
2005-12-14,DOLOF,2.2779,2.277899999911516,2.2778999994740134,2.2565000001695936,0.02139999983040619,2.2779
2005-12-15,DOLOF,2.2957,2.295700000543192,2.295699999562497,2.2778999994740134,0.017800000525986626,2.2957
