Data,Ativo,Close,Close_level_Smoothed,Close_level_filtered,Close_fittedvalues,Close_resid,Close_filled
2005-11-18,S&P 500,1248.27,1248.790322508469,1248.1622412226197,0.0,1248.27,1248.27
2005-11-21,S&P 500,1254.84,1254.8519314732741,1254.2668055080755,1248.1622412226197,6.677758777380177,1254.84
2005-11-22,S&P 500,1261.23,1261.0286810791415,1260.6278728065759,1254.2668055080755,6.963194491924469,1261.23
2005-11-23,S&P 500,1265.6,1265.2626706357937,1265.1700223824796,1260.6278728065759,4.972127193424058,1265.6
2005-11-24,S&P 500,,1266.2413774330726,1265.1700223824796,1265.1700223824796,,1266.2413774330726
2005-11-25,S&P 500,1268.25,1267.2200842303512,1268.104812853049,1265.1700223824796,3.079977617520399,1268.25
2005-11-28,S&P 500,1257.46,1258.259937775302,1258.3774172596566,1268.104812853049,-10.644812853048961,1257.46
2005-11-29,S&P 500,1257.48,1257.0193198428913,1257.557604553735,1258.3774172596566,-0.8974172596565495,1257.48
2005-11-30,S&P 500,1249.48,1251.3330641091263,1250.1785319980688,1257.557604553735,-8.077604553735,1249.48
2005-12-01,S&P 500,1264.67,1263.529175837353,1263.416812135209,1250.1785319980688,14.491468001931253,1264.67
2005-12-02,S&P 500,1265.08,1264.7161504367016,1264.936171448491,1263.416812135209,1.6631878647908707,1265.08
2005-12-05,S&P 500,1262.08,1262.3919180790213,1262.326994949277,1264.936171448491,-2.856171448491068,1262.08
2005-12-06,S&P 500,1263.7,1263.0777454810786,1263.581265771689,1262.326994949277,1.3730050507231226,1263.7
2005-12-07,S&P 500,1257.36,1257.758716436219,1257.8980003446673,1263.581265771689,-6.221265771689104,1257.36
2005-12-08,S&P 500,1255.83,1256.2873652944013,1256.0088357769998,1257.8980003446673,-2.0680003446673254,1255.83
2005-12-09,S&P 500,1259.36,1259.2296629942882,1259.0701992467166,1256.0088357769998,3.351164223000069,1259.36
2005-12-12,S&P 500,1260.43,1260.9141875720495,1260.3124076480908,1259.0701992467166,1.35980075328348,1260.43
2005-12-13,S&P 500,1267.43,1267.2712002959454,1266.8144874533484,1260.3124076480908,7.117592351909252,1267.43
2005-12-14,S&P 500,1272.74,1272.0957702690619,1272.2275756944935,1266.8144874533484,5.925512546651589,1272.74
2005-12-15,S&P 500,1270.94,1270.7034194557693,1271.0513464997068,1272.2275756944935,-1.2875756944933983,1270.94
2005-12-16,S&P 500,1267.32,1267.0280282417395,1267.6426780170766,1271.0513464997068,-3.7313464997068877,1267.32
2005-12-19,S&P 500,1259.92,1260.5350624796827,1260.5878389233667,1267.6426780170766,-7.722678017076532,1259.92
2005-12-20,S&P 500,1259.61,1259.977548826163,1259.6945611965646,1260.5878389233667,-0.9778389233667895,1259.61
