Data,Close_filled,Close_filled_std
2019-11-30,108233.28,1.0281392277573458
2019-12-31,116667.52621865991,1.3064438838460388
2020-01-31,113760.57,1.2105231068465294
2020-02-29,104171.57,0.8941150630156144
2020-03-31,73019.76,-0.13380059700027283
2020-04-30,80505.89,0.11321908692546809
2020-05-31,87402.59,0.3407893607693174
2020-06-30,95055.82,0.5933228400985568
2020-07-31,102912.24,0.852560975849321
2020-08-31,99369.15,0.7356497050163999
2020-09-30,94603.38,0.5783936863441654
2020-10-31,93952.4,0.5569133121265147
2020-11-30,108893.32,1.0499185546162633
2020-12-31,118992.4821113624,1.3831604075714694
2021-01-31,115067.55,1.2536495001227967
2021-02-28,110035.17,1.0875961565401686
2021-03-31,116633.72,1.3053283807158371
2021-04-30,118893.84,1.3799055157688276
2021-05-31,126215.73,1.6215057756546487
2021-06-30,126801.66,1.6408396963055873
2021-07-31,121800.79,1.4758260875713387
2021-08-31,118781.03,1.3761831264243116
2021-09-30,110979.1,1.1187429961285842
2021-10-31,103500.71,0.871978708830151
2021-11-30,101915.45,0.8196699158837124
2021-12-31,104326.43332667976,0.8992250851509662
2022-01-31,112143.51,1.1571650099274322
2022-02-28,113761.1784188174,1.2105431828302444
2022-03-31,119999.23,1.4163800477920059
2022-04-30,107876.16,1.0163553461625086
2022-05-31,111350.51,1.1309984045715122
2022-06-30,98541.95,0.708354602935168
2022-07-31,103164.69,0.8608910635190585
2022-08-31,109522.88,1.0706921335164814
2022-09-30,110036.79,1.0876496116482095
2022-10-31,116037.08,1.2856410624061827
2022-11-30,112486.01,1.1684664756706888
2022-12-31,107991.94462122452,1.0201758890248878
2023-01-31,113430.54,1.1996331134472675
2023-02-28,104931.93,0.9192046469354465
2023-03-31,101882.2,0.818572766289659
2023-04-30,104431.63,0.902696257705224
2023-05-31,108335.07,1.0314979903792618
2023-06-30,118087.0,1.3532822322059395
2023-07-31,121942.98,1.4805179281962546
2023-08-31,115741.81,1.2758980440411858
2023-09-30,116565.17,1.303066437718172
2023-10-31,113143.67,1.1901672697165582
2023-11-30,127331.12,1.6583102774805496
2023-12-31,133675.18078164136,1.8676451259385298
2024-01-31,127752.28,1.6722072856920243
2024-02-29,129020.02,1.7140388774624076
2024-03-31,127550.69034851674,1.6655554359389348
2024-04-30,125924.19,1.6118858360260677
2024-05-31,122098.09,1.4856360898062881
2024-06-30,123906.55,1.5453098087495
2024-07-31,127651.81,1.668892079084068
2024-08-31,136004.01,1.9444894577142247
2024-09-30,131816.44,1.8063122930354232
2024-10-31,129713.33,1.7369160138549835
2024-11-30,125667.83,1.6034267301634655
2024-12-31,120194.55980400577,1.422825341481373
2025-01-31,126134.94,1.6188399496184513
2025-02-28,122799.09,1.5087669729771582
2025-03-31,130259.54,1.7549392944495066
2025-04-30,135066.97,1.913569967319885
2025-05-31,137026.62,1.9782324997104628
2025-06-30,138854.6,2.0385503197085897
2025-07-31,133071.05,1.8477106344548309
2025-08-31,141422.26,2.1232753460745184
2025-09-30,146237.02,2.2821478868102916
2025-10-31,149540.43,2.391150441411552
2025-11-30,154770.0,2.5637104595340716
