Data,Close_filled,Close_filled_std
2010-09-30,1341.0,-0.3010952453214842
2010-10-31,1426.0,-0.16265716176133285
2010-11-30,1412.0,-0.18545872846535777
2010-12-31,1444.1039930301858,-0.1331714899979768
2011-01-31,1319.0,-0.3369262787135233
2011-02-28,1329.0,-0.3206394453535055
2011-03-31,1412.0,-0.18545872846535777
2011-04-30,1413.0,-0.183830045129356
2011-05-31,1411.0,-0.18708741180135957
2011-06-30,1373.0,-0.2489773785694272
2011-07-31,1285.0,-0.39230151213758385
2011-08-31,1251.0,-0.4476767455616444
2011-09-30,1161.0,-0.5942582458018046
2011-10-31,1241.0,-0.4639635789216622
2011-11-30,1190.0,-0.547026429057753
2011-12-31,1209.0649359757751,-0.5159756855320672
2012-01-31,1299.0,-0.36949994543355896
2012-02-29,1421.0,-0.17080057844134175
2012-03-31,1448.0,-0.1268261283692937
2012-04-30,1443.0,-0.13496954504930259
2012-05-31,1283.0,-0.3955588788095874
2012-06-30,1294.0,-0.37764336211356786
2012-07-31,1320.0,-0.3352975953775216
2012-08-31,1425.0,-0.16428584509733463
2012-09-30,1467.0,-0.09588114498525986
2012-10-31,1458.0,-0.11053929500927588
2012-11-30,1449.0,-0.12519744503329192
2012-12-31,1551.389088002746,0.041561956385200126
2013-01-31,1549.0,0.037670888566886114
2013-02-28,1552.0,0.04255693857489145
2013-03-31,1486.0967371504237,-0.0647786074163587
2013-04-30,1487.0,-0.06330747826522426
2013-05-31,1458.0,-0.11053929500927588
2013-06-30,1312.0,-0.3483270620655358
2013-07-31,1318.0,-0.3385549620495251
2013-08-31,1292.0,-0.3809007287855714
2013-09-30,1360.0,-0.27015026193745034
2013-10-31,1345.0,-0.29458051197747703
2013-11-30,1332.0,-0.3157533953455002
2013-12-31,1299.4923601605751,-0.3686980466447191
2014-01-31,1198.0,-0.5339969623697387
2014-02-28,1186.0,-0.5535411624017601
2014-03-31,1237.0,-0.47047831226566933
2014-04-30,1225.0,-0.49002251229769067
2014-05-31,1238.0,-0.46884962892966753
2014-06-30,1272.0,-0.413474395505607
2014-07-31,1229.0,-0.4835077789536836
2014-08-31,1322.0,-0.33204022870551797
2014-09-30,1198.0,-0.5339969623697387
2014-10-31,1179.0,-0.5649419457537725
2014-11-30,1173.0,-0.5747140457697832
2014-12-31,1078.2592203265117,-0.7290167748638098
2015-01-31,956.0,-0.9281383296821696
2015-02-28,1010.0,-0.8401894295380734
2015-03-31,1019.0,-0.8255312795140574
2015-04-30,1050.0,-0.7750420960980022
2015-05-31,1025.0,-0.8157591794980468
2015-06-30,1013.0,-0.8353033795300681
2015-07-31,975.0,-0.8971933462981357
2015-08-31,886.0,-1.0421461632022941
2015-09-30,862.0,-1.081234563266337
2015-10-31,909.0,-1.0046864464742533
2015-11-30,891.0,-1.0340027465222852
2015-12-31,834.1043287967964,-1.1266677781015793
2016-01-31,772.0,-1.2278160635064972
2016-02-29,808.0,-1.169183463410433
2016-03-31,900.0,-1.0193445964982693
2016-04-30,950.0,-0.9379104296981803
2016-05-31,910.0,-1.0030577631382513
2016-06-30,993.0,-0.8678770462501036
2016-07-31,1138.0,-0.6317179625298456
2016-08-31,1140.0,-0.628460595857842
2016-09-30,1141.0,-0.6268319125218402
2016-10-31,1221.0,-0.4965372456416978
2016-11-30,1118.0,-0.6642916292498812
2016-12-31,1109.9772441027048,-0.6773581580886158
2017-01-31,1239.0,-0.4672209455936657
2017-02-28,1322.9698236606923,-0.33046069307048814
2017-03-31,1291.0,-0.3825294121215732
2017-04-30,1335.0,-0.3108673453374948
2017-05-31,1321.0,-0.33366891204151977
2017-06-30,1326.0,-0.3255254953615109
2017-07-31,1434.0,-0.1496276950733186
2017-08-31,1557.02,0.05073292892162036
2017-09-30,1614.25,0.14394247624100226
2017-10-31,1590.3,0.10493551034375956
2017-11-30,1551.73,0.042117194074171
2017-12-31,1666.3276901802317,0.22876054241500915
2018-01-31,1732.83,0.33707174622409325
2018-02-28,1726.43,0.3266481728736821
2018-03-31,1712.6309285801542,0.3041738551998807
2018-04-30,1768.72,0.3955251911531973
2018-05-31,1589.3861197087538,0.10344708874230645
2018-06-30,1511.28,-0.02376304686710108
2018-07-31,1588.16,0.10145012800471595
2018-08-31,1520.68,-0.0084534235086842
2018-09-30,1490.85,-0.057037047421617554
2018-10-31,1678.55,0.24866681474591668
2018-11-30,1758.94,0.3795966681270999
2018-12-31,1807.902921402209,0.4593417622968424
2019-01-31,1964.84,0.7149425670098662
2019-02-28,1929.12,0.6567659982478826
2019-03-31,1931.05,0.6599093570863661
2019-04-30,1963.16,0.7122063790053835
2019-05-31,2001.83,0.7751875636085721
2019-06-30,2141.66,1.0029263544817009
2019-07-31,2286.31,1.2385153990343585
2019-08-31,2297.21,1.2562680473967782
2019-09-30,2344.99,1.3340865371909427
2019-10-31,2398.56,1.4213351035005584
2019-11-30,2521.92,1.6222494798297382
2019-12-31,2859.2801666319665,2.1717023614540056
2020-01-31,2853.87,2.162890913215529
2020-02-29,2617.77,1.7783587775855088
2020-03-31,1699.76,0.28321118830251446
2020-04-30,1873.01,0.5653805762648229
2020-05-31,1968.03,0.720138066851712
2020-06-30,2252.01,1.182651560609498
2020-07-31,2466.02,1.5312060813472386
2020-08-31,2435.6,1.4816615342660644
2020-09-30,2303.17,1.2659750000793488
2020-10-31,2250.59,1.1803388302723754
2020-11-30,2625.04,1.7901993054382417
2020-12-31,2814.507522336493,2.0987819017812326
2021-01-31,2725.47,1.9537679728729
2021-02-28,2675.37,1.872170937739211
2021-03-31,2797.5,2.0710820335651086
2021-04-30,2919.97,2.2705468817252465
2021-05-31,3104.5,2.5710878177176553
2021-06-30,3144.68,2.6365283141582063
2021-07-31,2962.4,2.3396519156718023
2021-08-31,2849.13,2.1551709542028807
2021-09-30,2665.93,1.8567961670473543
2021-10-31,2332.0,1.31292994065628
2021-11-30,2278.71,1.2261374056807453
2021-12-31,2327.5109279590893,1.3056186638291372
2022-01-31,2446.03,1.4986487014605634
2022-02-28,2324.472350994366,1.3006697841615336
2022-03-31,2523.41,1.6246762180003804
2022-04-30,2312.44,1.2810728946040852
2022-05-31,2270.26,1.2123750314915305
2022-06-30,1899.6,0.6086872661691101
2022-07-31,1997.55,0.7682167989304846
2022-08-31,2215.26,1.1227974480114324
2022-09-30,2174.56,1.0565100362361597
2022-10-31,2333.41,1.3152263841600422
2022-11-30,2071.42,0.8885276369609363
2022-12-31,1973.3519826016343,0.7288058912294852
2023-01-31,2067.73,0.8825177954510895
2023-02-28,1850.27,0.5283443172041424
2023-03-31,1818.03,0.475835566451445
2023-04-30,1852.73,0.5323508782107068
2023-05-31,2103.65,0.9410201008802737
2023-06-30,2275.52,1.2209419058388995
2023-07-31,2346.55,1.3366272831951063
2023-08-31,2172.29,1.0528129250634357
2023-09-30,2110.6,0.9523394500654857
2023-10-31,1954.44,0.6980042603154479
2023-11-30,2198.05,1.0947678077988419
2023-12-31,2327.0835133328505,1.3049225407498188
2024-01-31,2198.82,1.0960218939675632
2024-02-29,2209.21,1.1129439138286215
2024-03-31,2245.6964313688754,1.1723687565892815
2024-04-30,2081.74,0.9053356489884742
2024-05-31,2011.32,0.7906437684672291
2024-06-30,2003.45,0.7778260306128952
2024-07-31,2033.32,0.8264748018592682
2024-08-31,2124.99,0.9757762032705511
2024-09-30,2031.36,0.8232825825207046
2024-10-31,2003.57,0.7780214726132152
2024-11-30,1913.85,0.6318960037071355
2024-12-31,1758.2886124177096,0.378535764026545
2025-01-31,1871.74,0.5633121484281006
2025-02-28,1799.32,0.4453629012348516
2025-03-31,1920.48,0.6426941742248274
2025-04-30,2083.21,0.9077298134923971
2025-05-31,2207.05,1.1094259578228578
2025-06-30,2230.11,1.1469833955510589
2025-07-31,2088.24,0.9159220906724858
2025-08-31,2210.67,1.1153217914991842
2025-09-30,2245.62,1.1722442740924461
2025-10-31,2255.19,1.1878307736179834
2025-11-30,2288.8603541044045,1.242669118265106
